model,corruption,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,layer,representation_normalized_l2
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,64,disturbance,24,64,0000000064.png,2,0.250974178314209
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,64,disturbance,24,64,0000000064.png,3,0.27291011810302734
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,64,disturbance,24,64,0000000064.png,4,0.2919679284095764
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,64,disturbance,24,64,0000000064.png,5,0.004322255961596966
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,65,disturbance,25,65,0000000065.png,1,0.23936761915683746
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,65,disturbance,25,65,0000000065.png,2,0.25237753987312317
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,65,disturbance,25,65,0000000065.png,3,0.2738809585571289
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,65,disturbance,25,65,0000000065.png,4,0.2932848334312439
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,65,disturbance,25,65,0000000065.png,5,0.004339277744293213
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,66,disturbance,26,66,0000000066.png,1,0.24213102459907532
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,66,disturbance,26,66,0000000066.png,2,0.2526246905326843
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,66,disturbance,26,66,0000000066.png,3,0.2729460299015045
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,66,disturbance,26,66,0000000066.png,4,0.2921733260154724
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,66,disturbance,26,66,0000000066.png,5,0.004357570316642523
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,67,disturbance,27,67,0000000067.png,1,0.24538548290729523
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,67,disturbance,27,67,0000000067.png,2,0.25071269273757935
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,67,disturbance,27,67,0000000067.png,3,0.26894375681877136
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,67,disturbance,27,67,0000000067.png,4,0.2885001003742218
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,67,disturbance,27,67,0000000067.png,5,0.0043640597723424435
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,68,disturbance,28,68,0000000068.png,1,0.24854888021945953
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,68,disturbance,28,68,0000000068.png,2,0.24920974671840668
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,68,disturbance,28,68,0000000068.png,3,0.2637467086315155
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,68,disturbance,28,68,0000000068.png,4,0.2829083204269409
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,68,disturbance,28,68,0000000068.png,5,0.004356595687568188
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,69,disturbance,29,69,0000000069.png,1,0.2512185871601105
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,69,disturbance,29,69,0000000069.png,2,0.24598674476146698
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,69,disturbance,29,69,0000000069.png,3,0.2578713893890381
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,69,disturbance,29,69,0000000069.png,4,0.27572524547576904
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,69,disturbance,29,69,0000000069.png,5,0.004337558522820473
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,70,disturbance,30,70,0000000070.png,1,0.25318944454193115
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,70,disturbance,30,70,0000000070.png,2,0.24231168627738953
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,70,disturbance,30,70,0000000070.png,3,0.25151556730270386
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,70,disturbance,30,70,0000000070.png,4,0.26954972743988037
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,70,disturbance,30,70,0000000070.png,5,0.004316702950745821
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,71,disturbance,31,71,0000000071.png,1,0.2543167173862457
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,71,disturbance,31,71,0000000071.png,2,0.23846092820167542
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,71,disturbance,31,71,0000000071.png,3,0.2459425926208496
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,71,disturbance,31,71,0000000071.png,4,0.2648123502731323
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,71,disturbance,31,71,0000000071.png,5,0.0042934659868478775
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,72,disturbance,32,72,0000000072.png,1,0.25473055243492126
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,72,disturbance,32,72,0000000072.png,2,0.2344956248998642
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,72,disturbance,32,72,0000000072.png,3,0.2399550974369049
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,72,disturbance,32,72,0000000072.png,4,0.2581045925617218
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,72,disturbance,32,72,0000000072.png,5,0.004263642244040966
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,73,disturbance,33,73,0000000073.png,1,0.25427499413490295
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,73,disturbance,33,73,0000000073.png,2,0.23039737343788147
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,73,disturbance,33,73,0000000073.png,3,0.23517052829265594
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,73,disturbance,33,73,0000000073.png,4,0.25223979353904724
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,73,disturbance,33,73,0000000073.png,5,0.004238393623381853
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,74,disturbance,34,74,0000000074.png,1,0.2533714473247528
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,74,disturbance,34,74,0000000074.png,2,0.2275048941373825
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,74,disturbance,34,74,0000000074.png,3,0.23198314011096954
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,74,disturbance,34,74,0000000074.png,4,0.24888519942760468
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,74,disturbance,34,74,0000000074.png,5,0.0042174579575657845
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,75,disturbance,35,75,0000000075.png,1,0.25228989124298096
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,75,disturbance,35,75,0000000075.png,2,0.2248985469341278
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,75,disturbance,35,75,0000000075.png,3,0.2293873280286789
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,75,disturbance,35,75,0000000075.png,4,0.2449079006910324
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,75,disturbance,35,75,0000000075.png,5,0.00419666338711977
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,76,disturbance,36,76,0000000076.png,1,0.2513135075569153
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,76,disturbance,36,76,0000000076.png,2,0.2222343534231186
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,76,disturbance,36,76,0000000076.png,3,0.22771544754505157
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,76,disturbance,36,76,0000000076.png,4,0.24260982871055603
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,76,disturbance,36,76,0000000076.png,5,0.0041802111081779
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,77,disturbance,37,77,0000000077.png,1,0.25016629695892334
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,77,disturbance,37,77,0000000077.png,2,0.2190822958946228
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,77,disturbance,37,77,0000000077.png,3,0.22583197057247162
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,77,disturbance,37,77,0000000077.png,4,0.23986878991127014
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,77,disturbance,37,77,0000000077.png,5,0.004163630772382021
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,78,disturbance,38,78,0000000078.png,1,0.24897919595241547
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,78,disturbance,38,78,0000000078.png,2,0.21729321777820587
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,78,disturbance,38,78,0000000078.png,3,0.2239743173122406
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,78,disturbance,38,78,0000000078.png,4,0.2372753620147705
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,78,disturbance,38,78,0000000078.png,5,0.004148369189351797
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,79,disturbance,39,79,0000000079.png,1,0.24766382575035095
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,79,disturbance,39,79,0000000079.png,2,0.21719416975975037
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,79,disturbance,39,79,0000000079.png,3,0.22476407885551453
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,79,disturbance,39,79,0000000079.png,4,0.2363572120666504
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,79,disturbance,39,79,0000000079.png,5,0.00414143456146121
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,80,disturbance,40,80,0000000080.png,1,0.24674390256404877
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,80,disturbance,40,80,0000000080.png,2,0.21765080094337463
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,80,disturbance,40,80,0000000080.png,3,0.2246623933315277
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,80,disturbance,40,80,0000000080.png,4,0.23646540939807892
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,80,disturbance,40,80,0000000080.png,5,0.004128707107156515
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,81,disturbance,41,81,0000000081.png,1,0.2454317808151245
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,81,disturbance,41,81,0000000081.png,2,0.21689721941947937
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,81,disturbance,41,81,0000000081.png,3,0.22423149645328522
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,81,disturbance,41,81,0000000081.png,4,0.23567916452884674
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,81,disturbance,41,81,0000000081.png,5,0.004103146027773619
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,82,disturbance,42,82,0000000082.png,1,0.24394530057907104
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,82,disturbance,42,82,0000000082.png,2,0.21511749923229218
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,82,disturbance,42,82,0000000082.png,3,0.2242531031370163
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,82,disturbance,42,82,0000000082.png,4,0.23583467304706573
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,82,disturbance,42,82,0000000082.png,5,0.004079435486346483
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,83,disturbance,43,83,0000000083.png,1,0.24229922890663147
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,83,disturbance,43,83,0000000083.png,2,0.2130001038312912
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,83,disturbance,43,83,0000000083.png,3,0.2227538824081421
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,83,disturbance,43,83,0000000083.png,4,0.23576131463050842
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,83,disturbance,43,83,0000000083.png,5,0.004060877952724695
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,84,disturbance,44,84,0000000084.png,1,0.24085849523544312
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,84,disturbance,44,84,0000000084.png,2,0.21123388409614563
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,84,disturbance,44,84,0000000084.png,3,0.22298230230808258
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,84,disturbance,44,84,0000000084.png,4,0.23541206121444702
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,84,disturbance,44,84,0000000084.png,5,0.004036830738186836
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,85,disturbance,45,85,0000000085.png,1,0.23951585590839386
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,85,disturbance,45,85,0000000085.png,2,0.209462508559227
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,85,disturbance,45,85,0000000085.png,3,0.22405381500720978
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,85,disturbance,45,85,0000000085.png,4,0.23691852390766144
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,85,disturbance,45,85,0000000085.png,5,0.004015089478343725
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,86,disturbance,46,86,0000000086.png,1,0.238347589969635
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,86,disturbance,46,86,0000000086.png,2,0.20861414074897766
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,86,disturbance,46,86,0000000086.png,3,0.22545407712459564
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,86,disturbance,46,86,0000000086.png,4,0.2390853762626648
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,86,disturbance,46,86,0000000086.png,5,0.004000475164502859
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,87,disturbance,47,87,0000000087.png,1,0.2373686581850052
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,87,disturbance,47,87,0000000087.png,2,0.2081826627254486
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,87,disturbance,47,87,0000000087.png,3,0.2256622314453125
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,87,disturbance,47,87,0000000087.png,4,0.2383214831352234
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,87,disturbance,47,87,0000000087.png,5,0.003979616332799196
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,88,disturbance,48,88,0000000088.png,1,0.23662452399730682
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,88,disturbance,48,88,0000000088.png,2,0.20781221985816956
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,88,disturbance,48,88,0000000088.png,3,0.22687393426895142
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,88,disturbance,48,88,0000000088.png,4,0.23885153234004974
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,88,disturbance,48,88,0000000088.png,5,0.00394943542778492
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,89,disturbance,49,89,0000000089.png,1,0.23606395721435547
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,89,disturbance,49,89,0000000089.png,2,0.2075820118188858
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,89,disturbance,49,89,0000000089.png,3,0.2264690101146698
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,89,disturbance,49,89,0000000089.png,4,0.24097254872322083
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,89,disturbance,49,89,0000000089.png,5,0.003923140931874514
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,90,disturbance,50,90,0000000090.png,1,0.2355515956878662
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,90,disturbance,50,90,0000000090.png,2,0.20686562359333038
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,90,disturbance,50,90,0000000090.png,3,0.22724086046218872
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,90,disturbance,50,90,0000000090.png,4,0.24248704314231873
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,90,disturbance,50,90,0000000090.png,5,0.003905937308445573
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,91,disturbance,51,91,0000000091.png,1,0.23527203500270844
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,91,disturbance,51,91,0000000091.png,2,0.2072872668504715
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,91,disturbance,51,91,0000000091.png,3,0.22788870334625244
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,91,disturbance,51,91,0000000091.png,4,0.2431006133556366
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,91,disturbance,51,91,0000000091.png,5,0.0038892868906259537
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,92,disturbance,52,92,0000000092.png,1,0.23514316976070404
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,92,disturbance,52,92,0000000092.png,2,0.20706546306610107
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,92,disturbance,52,92,0000000092.png,3,0.22885937988758087
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,92,disturbance,52,92,0000000092.png,4,0.24425359070301056
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,92,disturbance,52,92,0000000092.png,5,0.0038742644246667624
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,93,disturbance,53,93,0000000093.png,1,0.2350633144378662
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,93,disturbance,53,93,0000000093.png,2,0.2072155922651291
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,93,disturbance,53,93,0000000093.png,3,0.22836779057979584
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,93,disturbance,53,93,0000000093.png,4,0.24397268891334534
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,93,disturbance,53,93,0000000093.png,5,0.0038531722966581583
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,94,disturbance,54,94,0000000094.png,1,0.23503069579601288
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,94,disturbance,54,94,0000000094.png,2,0.207187220454216
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,94,disturbance,54,94,0000000094.png,3,0.22787359356880188
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,94,disturbance,54,94,0000000094.png,4,0.2448045164346695
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,94,disturbance,54,94,0000000094.png,5,0.003835241077467799
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,95,disturbance,55,95,0000000095.png,1,0.2350069284439087
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,95,disturbance,55,95,0000000095.png,2,0.20749682188034058
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,95,disturbance,55,95,0000000095.png,3,0.22804103791713715
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,95,disturbance,55,95,0000000095.png,4,0.24524174630641937
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,95,disturbance,55,95,0000000095.png,5,0.003814377123489976
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,96,disturbance,56,96,0000000096.png,1,0.2350841462612152
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,96,disturbance,56,96,0000000096.png,2,0.20831672847270966
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,96,disturbance,56,96,0000000096.png,3,0.22853882610797882
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,96,disturbance,56,96,0000000096.png,4,0.24913576245307922
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,96,disturbance,56,96,0000000096.png,5,0.0038057835772633553
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,97,disturbance,57,97,0000000097.png,1,0.23515868186950684
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,97,disturbance,57,97,0000000097.png,2,0.2077065110206604
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,97,disturbance,57,97,0000000097.png,3,0.2282850742340088
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,97,disturbance,57,97,0000000097.png,4,0.25097140669822693
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,97,disturbance,57,97,0000000097.png,5,0.0038017716724425554
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,98,disturbance,58,98,0000000098.png,1,0.23538339138031006
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,98,disturbance,58,98,0000000098.png,2,0.20766453444957733
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,98,disturbance,58,98,0000000098.png,3,0.22836263477802277
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,98,disturbance,58,98,0000000098.png,4,0.25348591804504395
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,98,disturbance,58,98,0000000098.png,5,0.003785953624173999
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,99,disturbance,59,99,0000000099.png,1,0.23566055297851562
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,99,disturbance,59,99,0000000099.png,2,0.20765727758407593
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,99,disturbance,59,99,0000000099.png,3,0.22936707735061646
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,99,disturbance,59,99,0000000099.png,4,0.25524207949638367
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,99,disturbance,59,99,0000000099.png,5,0.003776106284931302
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,100,disturbance,60,100,0000000100.png,1,0.23587167263031006
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,100,disturbance,60,100,0000000100.png,2,0.20864920318126678
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,100,disturbance,60,100,0000000100.png,3,0.23047326505184174
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,100,disturbance,60,100,0000000100.png,4,0.25754857063293457
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,100,disturbance,60,100,0000000100.png,5,0.003764814231544733
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,101,disturbance,61,101,0000000101.png,1,0.23639029264450073
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,101,disturbance,61,101,0000000101.png,2,0.209331676363945
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,101,disturbance,61,101,0000000101.png,3,0.2311905026435852
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,101,disturbance,61,101,0000000101.png,4,0.260873407125473
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,101,disturbance,61,101,0000000101.png,5,0.0037524693179875612
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,102,disturbance,62,102,0000000102.png,1,0.23687255382537842
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,102,disturbance,62,102,0000000102.png,2,0.21030591428279877
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,102,disturbance,62,102,0000000102.png,3,0.23329412937164307
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,102,disturbance,62,102,0000000102.png,4,0.26472675800323486
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,102,disturbance,62,102,0000000102.png,5,0.0037376333493739367
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,103,disturbance,63,103,0000000103.png,1,0.23761793971061707
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,103,disturbance,63,103,0000000103.png,2,0.21098800003528595
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,103,disturbance,63,103,0000000103.png,3,0.2340162694454193
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,103,disturbance,63,103,0000000103.png,4,0.26626092195510864
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,103,disturbance,63,103,0000000103.png,5,0.0037152464501559734
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,104,disturbance,64,104,0000000104.png,1,0.23830124735832214
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,104,disturbance,64,104,0000000104.png,2,0.21128185093402863
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,104,disturbance,64,104,0000000104.png,3,0.23479853570461273
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,104,disturbance,64,104,0000000104.png,4,0.2678854167461395
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,104,disturbance,64,104,0000000104.png,5,0.003694897750392556
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,105,disturbance,65,105,0000000105.png,1,0.23897035419940948
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,105,disturbance,65,105,0000000105.png,2,0.21157057583332062
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,105,disturbance,65,105,0000000105.png,3,0.23597538471221924
temporal_only,brightness_overexposure,2011_09_26/2011_09_26_drive_0011_sync,105,disturbance,65,105,0000000105.png,4,0.270324170589447
