condition,split,drive,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,horizon_frames,horizon_seconds,bootstrap_without_history,feature_mse,copy_mse,prediction_base_mse,residual_mse,feature_cosine,normalized_feature_error,predicted_residual_rms,target_residual_rms,warp_coverage_fraction,warp_collision_fraction
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,39,39,40,0000000039.png,0000000040.png,1,0.1035,False,0.07030623406171799,0.0691225528717041,0.06781145185232162,0.07030623406171799,0.8906736373901367,0.4546792209148407,0.05626323365466468,0.26040632068427527,0.9591836333274841,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,40,40,41,0000000040.png,0000000041.png,1,0.1035,False,0.07101934403181076,0.07321666926145554,0.06968843191862106,0.07101934403181076,0.8964940309524536,0.44384685158729553,0.05771653452040975,0.26398566612341107,0.9387754797935486,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,41,41,42,0000000041.png,0000000042.png,1,0.1035,False,0.06040294095873833,0.05994086340069771,0.05937614291906357,0.06040294095873833,0.9146538376808167,0.4048635959625244,0.059869301230346755,0.24367220382937313,0.9285714030265808,0.06122449040412903
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,42,42,43,0000000042.png,0000000043.png,1,0.1035,False,0.07038721442222595,0.07014279067516327,0.07003752887248993,0.07038721442222595,0.9008116722106934,0.43790727853775024,0.06118038637438946,0.26464604450565654,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,43,43,44,0000000043.png,0000000044.png,1,0.1035,False,0.06673382222652435,0.06436052173376083,0.06456831097602844,0.06673382222652435,0.912283718585968,0.4095836877822876,0.06209141386086223,0.2541029534972556,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,44,44,45,0000000044.png,0000000045.png,1,0.1035,False,0.0680336132645607,0.06462816148996353,0.06525150686502457,0.0680336132645607,0.9180011749267578,0.3965829908847809,0.06272389497191251,0.25544374501056893,0.9795918464660645,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,45,45,46,0000000045.png,0000000046.png,1,0.1035,False,0.06264401227235794,0.06955726444721222,0.06606068462133408,0.06264401972293854,0.9165871143341064,0.4262867867946625,0.06385070138871274,0.25702273172101736,0.9591836333274841,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,46,46,47,0000000046.png,0000000047.png,1,0.1035,False,0.06175589933991432,0.055599696934223175,0.05901946872472763,0.06175589561462402,0.9169979095458984,0.39948078989982605,0.056895402396827235,0.2429392284599744,0.9438775181770325,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,47,47,48,0000000047.png,0000000048.png,1,0.1035,False,0.056118838489055634,0.05307528376579285,0.05463201180100441,0.056118838489055634,0.9274051785469055,0.3742859363555908,0.060094289716363956,0.23373491780434605,0.9540815949440002,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,48,48,49,0000000048.png,0000000049.png,1,0.1035,False,0.0713634341955185,0.0681355819106102,0.07092712074518204,0.0713634341955185,0.9071558713912964,0.4242081940174103,0.06169940933664223,0.26632146129289325,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,49,49,50,0000000049.png,0000000050.png,1,0.1035,False,0.0918390303850174,0.08995809406042099,0.09065558761358261,0.0918390303850174,0.886786162853241,0.46292370557785034,0.06189019392928096,0.3010906634447216,0.964285671710968,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,50,50,51,0000000050.png,0000000051.png,1,0.1035,False,0.08477730304002762,0.09618056565523148,0.08568929135799408,0.08477730304002762,0.8925269842147827,0.4585523307323456,0.0642506641829519,0.2927273327825642,0.9540815949440002,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,51,51,52,0000000051.png,0000000052.png,1,0.1035,False,0.07214179635047913,0.07127164304256439,0.07074365019798279,0.07214179635047913,0.9094873666763306,0.41668012738227844,0.06209454861803139,0.2659767850734022,0.9234693646430969,0.05612244829535484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,52,52,53,0000000052.png,0000000053.png,1,0.1035,False,0.07194254547357559,0.07307543605566025,0.07277338951826096,0.07194254547357559,0.9059394001960754,0.42930641770362854,0.06282841184944789,0.2697654342540218,0.9591836333274841,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,53,53,54,0000000053.png,0000000054.png,1,0.1035,False,0.1422031670808792,0.1416785717010498,0.1416785717010498,0.1422031670808792,0.8379439115524292,0.5464410781860352,0.06210018965739008,0.3764021409357946,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,54,54,55,0000000054.png,0000000055.png,1,0.1035,False,0.0972025915980339,0.0985790342092514,0.09684829413890839,0.0972025915980339,0.8921210765838623,0.456161767244339,0.06739032399424091,0.3112045856649744,0.9234693646430969,0.06122449040412903
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,55,55,56,0000000055.png,0000000056.png,1,0.1035,False,0.08880842477083206,0.1004461795091629,0.08895573765039444,0.08880842477083206,0.8976424336433411,0.44612428545951843,0.06708466525130312,0.2982544847112855,0.9387754797935486,0.05102040618658066
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,56,56,57,0000000056.png,0000000057.png,1,0.1035,False,0.07558301091194153,0.07415518909692764,0.07681145519018173,0.07558301091194153,0.9081977605819702,0.4259392023086548,0.06463801712001901,0.27714879611894716,0.9234693646430969,0.05102040618658066
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,57,57,58,0000000057.png,0000000058.png,1,0.1035,False,0.05828258767724037,0.05693674832582474,0.058174457401037216,0.05828258767724037,0.9238053560256958,0.38798990845680237,0.06251911899081553,0.24119381708708293,0.9540815949440002,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,58,58,59,0000000058.png,0000000059.png,1,0.1035,False,0.06930666416883469,0.06581684947013855,0.0664609745144844,0.06930666416883469,0.9202165007591248,0.3927120268344879,0.06100952563956242,0.25780026088909297,0.9693877100944519,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,59,59,60,0000000059.png,0000000060.png,1,0.1035,False,0.0630500540137291,0.059970032423734665,0.060397807508707047,0.0630500540137291,0.9294102191925049,0.369316428899765,0.0663737540114638,0.24575965394813495,0.964285671710968,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,60,60,61,0000000060.png,0000000061.png,1,0.1035,False,0.06316285580396652,0.06369742751121521,0.06172611936926842,0.06316285580396652,0.9292044639587402,0.3704107105731964,0.06618767416870788,0.24844741771503365,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,61,61,62,0000000061.png,0000000062.png,1,0.1035,False,0.0813152939081192,0.08330243825912476,0.079869844019413,0.0813152939081192,0.909187912940979,0.4179198443889618,0.06479386369750971,0.28261253337283715,0.9693877100944519,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,62,62,63,0000000062.png,0000000063.png,1,0.1035,False,0.050624217838048935,0.04527880251407623,0.04855944961309433,0.050624217838048935,0.9441013932228088,0.32981598377227783,0.06613460898282932,0.22036208751301647,0.9438775181770325,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,63,63,64,0000000063.png,0000000064.png,1,0.1035,False,0.058554500341415405,0.05409301817417145,0.054306112229824066,0.058554500341415405,0.9427698850631714,0.33563271164894104,0.06620896007319423,0.23303671862997055,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,64,64,65,0000000064.png,0000000065.png,1,0.1035,False,0.08707944303750992,0.08626455068588257,0.08544296771287918,0.08707944303750992,0.914950966835022,0.40484121441841125,0.07031068865774139,0.2923062909225171,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,65,65,66,0000000065.png,0000000066.png,1,0.1035,False,0.07735477387905121,0.08011674880981445,0.07509352266788483,0.07735477387905121,0.9242074489593506,0.3831070065498352,0.07120544284750482,0.2740319738057675,0.9744897484779358,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,66,66,67,0000000066.png,0000000067.png,1,0.1035,False,0.06848249584436417,0.0659634992480278,0.06597713381052017,0.06848249584436417,0.9355602264404297,0.35320568084716797,0.07036913802610575,0.2568601444570959,0.9795918464660645,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,67,67,68,0000000067.png,0000000068.png,1,0.1035,False,0.08929344266653061,0.09035415947437286,0.09000413119792938,0.08929344266653061,0.9113219976425171,0.42063108086586,0.07232842745010024,0.30000688525087116,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,68,68,69,0000000068.png,0000000069.png,1,0.1035,False,0.059010520577430725,0.05644757300615311,0.05608120560646057,0.059010520577430725,0.941028892993927,0.33833804726600647,0.06996460786240533,0.2368147073271856,0.964285671710968,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,69,69,70,0000000069.png,0000000070.png,1,0.1035,False,0.07655990868806839,0.07360284775495529,0.07339424639940262,0.07655990868806839,0.9276317954063416,0.3735124468803406,0.07092678433411882,0.27091372501112343,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,70,70,71,0000000070.png,0000000071.png,1,0.1035,False,0.07046446204185486,0.06882677972316742,0.06954313814640045,0.07046446204185486,0.9331029653549194,0.36064407229423523,0.0725635784844859,0.26371032999562316,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,71,71,72,0000000071.png,0000000072.png,1,0.1035,False,0.0667395293712616,0.06478773802518845,0.06499465554952621,0.0667395293712616,0.9353423714637756,0.3550000786781311,0.07304161583230802,0.254940494134467,0.9897959232330322,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,72,72,73,0000000072.png,0000000073.png,1,0.1035,False,0.0886223241686821,0.08952707797288895,0.08939854055643082,0.0886223241686821,0.9096580743789673,0.4221007227897644,0.07172328509222374,0.29899588718982545,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,73,73,74,0000000073.png,0000000074.png,1,0.1035,False,0.0716380923986435,0.06862929463386536,0.06849921494722366,0.0716380923986435,0.9279184341430664,0.37291157245635986,0.0700112053245155,0.26172354679551413,0.9795918464660645,0.020408162847161293
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,74,74,75,0000000074.png,0000000075.png,1,0.1035,False,0.08702793717384338,0.08551397919654846,0.0854158103466034,0.08702793717384338,0.9156493544578552,0.40238019824028015,0.07063408993039584,0.292259833618312,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,75,75,76,0000000075.png,0000000076.png,1,0.1035,False,0.0795423611998558,0.07579709589481354,0.07683131843805313,0.0795423611998558,0.925805926322937,0.37815338373184204,0.07274401360658292,0.2771846287910878,0.9591836333274841,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,76,76,77,0000000076.png,0000000077.png,1,0.1035,False,0.07735560089349747,0.0766737088561058,0.07453470677137375,0.07735560089349747,0.9303916096687317,0.36661404371261597,0.07425677429709575,0.27301045176215094,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,77,77,78,0000000077.png,0000000078.png,1,0.1035,False,0.07546046376228333,0.07689855247735977,0.07365377247333527,0.07546046376228333,0.9306836724281311,0.3675268888473511,0.07660247977746837,0.27139228521337017,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,78,78,79,0000000078.png,0000000079.png,1,0.1035,False,0.08027121424674988,0.08223406970500946,0.07877156138420105,0.08027121424674988,0.9238561987876892,0.3845554292201996,0.07472250659701699,0.2806627181942786,0.964285671710968,0.0357142835855484
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,79,79,80,0000000079.png,0000000080.png,1,0.1035,False,0.0780528113245964,0.07601311802864075,0.07723116129636765,0.0780528113245964,0.9257640838623047,0.3789973855018616,0.07347243675155744,0.2779049501113063,0.9489795565605164,0.05102040618658066
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,80,80,81,0000000080.png,0000000081.png,1,0.1035,False,0.0955193042755127,0.0946897342801094,0.09472846984863281,0.09551931917667389,0.9097935557365417,0.4170587360858917,0.07465166645861608,0.3077799048811225,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,81,81,82,0000000081.png,0000000082.png,1,0.1035,False,0.09693863987922668,0.09351485222578049,0.0939372107386589,0.09693863987922668,0.9146710634231567,0.4042215645313263,0.0758254014763531,0.3064917792350374,0.9846938848495483,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,82,82,83,0000000082.png,0000000083.png,1,0.1035,False,0.07362186163663864,0.0721936896443367,0.0730242058634758,0.07362186163663864,0.9322969913482666,0.36846256256103516,0.08155710988576968,0.27022991296944865,0.9795918464660645,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,83,83,84,0000000083.png,0000000084.png,1,0.1035,False,0.08399377018213272,0.0790378525853157,0.0790378525853157,0.08399377018213272,0.924426794052124,0.38138526678085327,0.07720095923006492,0.2811367151144007,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,84,84,85,0000000084.png,0000000085.png,1,0.1035,False,0.0888214260339737,0.08931315690279007,0.09009703993797302,0.0888214260339737,0.9147459864616394,0.4170636236667633,0.07917855483544929,0.30016168965737955,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,85,85,86,0000000085.png,0000000086.png,1,0.1035,False,0.07846891134977341,0.0725933164358139,0.0725933164358139,0.07846891134977341,0.9337567090988159,0.361600786447525,0.07237889781583129,0.2694314689040868,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,86,86,87,0000000086.png,0000000087.png,1,0.1035,False,0.06808294355869293,0.06631852686405182,0.06620384752750397,0.06808293610811234,0.9395440816879272,0.3448837995529175,0.07914982900826202,0.25730108341688723,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,87,87,88,0000000087.png,0000000088.png,1,0.1035,False,0.07264376431703568,0.07078734785318375,0.07062268257141113,0.07264376431703568,0.9339602589607239,0.3586319386959076,0.0767455233134635,0.2657492851757294,0.9795918464660645,0.020408162847161293
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,88,88,89,0000000088.png,0000000089.png,1,0.1035,False,0.07370655983686447,0.07016481459140778,0.07016481459140778,0.07370655983686447,0.9351472854614258,0.35427287220954895,0.07772197480714693,0.264886418284154,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,89,89,90,0000000089.png,0000000090.png,1,0.1035,False,0.09051191061735153,0.08871839195489883,0.0889473408460617,0.09051192551851273,0.9177438616752625,0.4018344581127167,0.07933999261113864,0.29824040780226563,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,90,90,91,0000000090.png,0000000091.png,1,0.1035,False,0.10016661137342453,0.1008203849196434,0.10042978823184967,0.10016660392284393,0.9046629071235657,0.43165963888168335,0.07889800311889798,0.3169065922820945,0.9795918464660645,0.020408162847161293
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,91,91,92,0000000091.png,0000000092.png,1,0.1035,False,0.0795264020562172,0.07597135752439499,0.07709348946809769,0.0795264020562172,0.9243815541267395,0.3818630576133728,0.07654517960719759,0.2776571437368354,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,92,92,93,0000000092.png,0000000093.png,1,0.1035,False,0.08686213195323944,0.08712457120418549,0.08712457120418549,0.08686213195323944,0.9162415266036987,0.40355828404426575,0.07805272275670064,0.295168716506654,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,93,93,94,0000000093.png,0000000094.png,1,0.1035,False,0.08848772943019867,0.08639766275882721,0.08649685978889465,0.08848772943019867,0.9128495454788208,0.4121103882789612,0.07716414738305044,0.29410348482956583,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,94,94,95,0000000094.png,0000000095.png,1,0.1035,False,0.08551432192325592,0.08361019939184189,0.08332017809152603,0.08551432192325592,0.9164685010910034,0.4013122320175171,0.07519750468043518,0.28865234814829765,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,95,95,96,0000000095.png,0000000096.png,1,0.1035,False,0.10414741933345795,0.10251977294683456,0.10251977294683456,0.10414741933345795,0.9011759757995605,0.4352327287197113,0.07597862390403733,0.3201870905374459,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,96,96,97,0000000096.png,0000000097.png,1,0.1035,False,0.11017078906297684,0.1046111062169075,0.10467901080846786,0.11017078906297684,0.9105587005615234,0.4141201674938202,0.0771505953088622,0.32354135872940243,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,97,97,98,0000000097.png,0000000098.png,1,0.1035,False,0.12124898284673691,0.11895304173231125,0.11895304173231125,0.12124898284673691,0.9044387936592102,0.4284212589263916,0.08586389738413437,0.3448956968886554,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,98,98,99,0000000098.png,0000000099.png,1,0.1035,False,0.10516368597745895,0.09718988835811615,0.10062714666128159,0.10516368597745895,0.9211896657943726,0.3894791901111603,0.08910915424360381,0.3172178221053817,0.9540815949440002,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,99,99,100,0000000099.png,0000000100.png,1,0.1035,False,0.10218997299671173,0.10103411972522736,0.10614719986915588,0.10218997299671173,0.9167245626449585,0.42952442169189453,0.09176581445703966,0.32580239389721477,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,100,100,101,0000000100.png,0000000101.png,1,0.1035,False,0.131199911236763,0.13455957174301147,0.13455957174301147,0.131199911236763,0.8674982190132141,0.5230233073234558,0.07988522428028964,0.3668236248430729,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,101,101,102,0000000101.png,0000000102.png,1,0.1035,False,0.1293943077325821,0.11828237771987915,0.12937608361244202,0.1293943077325821,0.8633201718330383,0.5074192881584167,0.06824386237610613,0.3596888705707226,0.9693877100944519,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,102,102,103,0000000102.png,0000000103.png,1,0.1035,False,0.09385963529348373,0.08995617181062698,0.09349194169044495,0.09385963529348373,0.905626654624939,0.42580974102020264,0.07354751523583887,0.3057645199993697,0.9693877100944519,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,103,103,104,0000000103.png,0000000104.png,1,0.1035,False,0.0838492140173912,0.0791611447930336,0.08006513863801956,0.0838492140173912,0.919809103012085,0.3926565647125244,0.07669789909818683,0.2829578389760912,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,104,104,105,0000000104.png,0000000105.png,1,0.1035,False,0.08070512115955353,0.08328517526388168,0.08286009728908539,0.08070512115955353,0.9173921346664429,0.41424986720085144,0.07769754414256654,0.2878542987156617,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,105,105,106,0000000105.png,0000000106.png,1,0.1035,False,0.10281969606876373,0.10061022639274597,0.1028289645910263,0.10281969606876373,0.8820884227752686,0.4823658764362335,0.0717778887046835,0.3206695566950912,0.964285671710968,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,106,106,107,0000000106.png,0000000107.png,1,0.1035,False,0.07591038942337036,0.0815807357430458,0.07406079769134521,0.07591038942337036,0.908210277557373,0.4241713285446167,0.06965867004280828,0.2721411356104498,0.9591836333274841,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,107,107,108,0000000107.png,0000000108.png,1,0.1035,False,0.06064577400684357,0.06884735077619553,0.06140248849987984,0.06064577400684357,0.91688472032547,0.42299211025238037,0.0686661139416256,0.2477952552004978,0.9285714030265808,0.04591836780309677
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,108,108,109,0000000108.png,0000000109.png,1,0.1035,False,0.08433561772108078,0.08704742044210434,0.08867551386356354,0.08433561772108078,0.8547049760818481,0.5664446949958801,0.060547934415224096,0.2977843411994048,0.9693877100944519,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,109,109,110,0000000109.png,0000000110.png,1,0.1035,False,0.04048634320497513,0.03731541335582733,0.03862396255135536,0.04048634320497513,0.9232015609741211,0.3843676447868347,0.05062045030179775,0.19652980066991205,0.964285671710968,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,110,110,111,0000000110.png,0000000111.png,1,0.1035,False,0.04351848363876343,0.041386816650629044,0.04216259345412254,0.04351847991347313,0.9232472777366638,0.38423019647598267,0.05208542665606118,0.20533531954859238,0.9591836333274841,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,111,111,112,0000000111.png,0000000112.png,1,0.1035,False,0.04670767858624458,0.046401262283325195,0.046401262283325195,0.04670767858624458,0.9169265627861023,0.40189114212989807,0.05490717024946569,0.21540952226706506,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,112,112,113,0000000112.png,0000000113.png,1,0.1035,False,0.03537889942526817,0.034553367644548416,0.03498103469610214,0.03537889942526817,0.9340919256210327,0.36054664850234985,0.05673817545935113,0.18703217556373058,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,113,113,114,0000000113.png,0000000114.png,1,0.1035,False,0.04349902272224426,0.042686909437179565,0.042464736849069595,0.04349902644753456,0.9173617362976074,0.3998121917247772,0.05373652238969812,0.20606973782938046,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,114,114,115,0000000114.png,0000000115.png,1,0.1035,False,0.03611994534730911,0.03551461175084114,0.03551461175084114,0.036119941622018814,0.9297778606414795,0.3706130385398865,0.05330805751203507,0.18845320838563917,1.0,0.0
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,115,115,116,0000000115.png,0000000116.png,1,0.1035,False,0.04108981043100357,0.04091939702630043,0.04091017320752144,0.04108980670571327,0.9179996252059937,0.39961621165275574,0.05247478701376525,0.20226263423460458,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,116,116,117,0000000116.png,0000000117.png,1,0.1035,False,0.039899736642837524,0.037008654326200485,0.03936896100640297,0.039899736642837524,0.9193565845489502,0.39644864201545715,0.050789406011417584,0.1984161309127939,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,117,117,118,0000000117.png,0000000118.png,1,0.1035,False,0.0459749735891819,0.044560693204402924,0.04440169408917427,0.0459749735891819,0.9146159291267395,0.40434473752975464,0.05013531910659404,0.21071709491442375,0.9846938848495483,0.015306122601032257
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,118,118,119,0000000118.png,0000000119.png,1,0.1035,False,0.03890155628323555,0.03807048872113228,0.03749331086874008,0.03890155628323555,0.9293899536132812,0.36960920691490173,0.052101418464662895,0.19363189527745703,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,119,119,120,0000000119.png,0000000120.png,1,0.1035,False,0.038853343576192856,0.03801145404577255,0.038073111325502396,0.038853343576192856,0.9278273582458496,0.37584567070007324,0.052978900169699715,0.19512332337653127,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,120,120,121,0000000120.png,0000000121.png,1,0.1035,False,0.035830385982990265,0.03619590774178505,0.03492417186498642,0.035830385982990265,0.9326868653297424,0.3613830804824829,0.051484601464591113,0.1868801002380575,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,121,121,122,0000000121.png,0000000122.png,1,0.1035,False,0.028267232701182365,0.02517799474298954,0.0275851022452116,0.028267232701182365,0.9459803104400635,0.32635438442230225,0.05101259883445965,0.16608763423329143,0.9591836333274841,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,122,122,123,0000000122.png,0000000123.png,1,0.1035,False,0.0375177338719368,0.03522959351539612,0.03534954413771629,0.0375177338719368,0.9336806535720825,0.35879018902778625,0.050953883391500185,0.188014744468928,0.9795918464660645,0.020408162847161293
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,123,123,124,0000000123.png,0000000124.png,1,0.1035,False,0.04068951681256294,0.039900317788124084,0.03985977545380592,0.04068951681256294,0.9270853996276855,0.37661948800086975,0.054333936097714544,0.19964913086163416,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,124,124,125,0000000124.png,0000000125.png,1,0.1035,False,0.028418468311429024,0.027283044531941414,0.027205120772123337,0.028418468311429024,0.9482231140136719,0.3181384801864624,0.05399284508196649,0.16493974891493965,0.9744897484779358,0.02551020309329033
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,125,125,126,0000000125.png,0000000126.png,1,0.1035,False,0.03393685072660446,0.03350653871893883,0.03346759453415871,0.03393684700131416,0.9348902702331543,0.35882216691970825,0.0540783819570281,0.18294150577208745,0.9948979616165161,0.005102040711790323
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,126,126,127,0000000126.png,0000000127.png,1,0.1035,False,0.0294166412204504,0.028187505900859833,0.02825148217380047,0.0294166412204504,0.9415412545204163,0.3377358615398407,0.0522432749870217,0.16808177228301846,0.9591836333274841,0.040816325694322586
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,127,127,128,0000000127.png,0000000128.png,1,0.1035,False,0.03031209483742714,0.02873600274324417,0.028810493648052216,0.03031209483742714,0.9405289888381958,0.3397761881351471,0.051347500687309484,0.16973654187608575,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,128,128,129,0000000128.png,0000000129.png,1,0.1035,False,0.03443443775177002,0.034288566559553146,0.03395066037774086,0.03443443775177002,0.9305727481842041,0.3684858977794647,0.05205477910317862,0.18425704973688486,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,129,129,130,0000000129.png,0000000130.png,1,0.1035,False,0.028720617294311523,0.021612931042909622,0.02628014236688614,0.028720617294311523,0.945588231086731,0.326610267162323,0.051411817294120296,0.16211151213558567,0.9693877100944519,0.030612245202064514
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,130,130,131,0000000130.png,0000000131.png,1,0.1035,False,0.02658103220164776,0.025721155107021332,0.025633780285716057,0.02658103220164776,0.9477431774139404,0.3200337886810303,0.05344755227018858,0.16010552859197605,0.9897959232330322,0.010204081423580647
warp_residual,val,2011_09_26/2011_09_26_drive_0011_sync,131,131,132,0000000131.png,0000000132.png,1,0.1035,False,0.03030901402235031,0.02809484489262104,0.02810477837920189,0.03030901402235031,0.9421785473823547,0.33515188097953796,0.05389654644069011,0.16764479824677497,0.9897959232330322,0.010204081423580647
