condition,frame_index,mode,observation_cos_mean,observation_cos_z1,observation_cos_z4,observation_mse_mean,observation_mse_z1,observation_mse_z4,position_bin,semantic_cos_mean,semantic_cos_z1,semantic_cos_z4,semantic_mse_mean,semantic_mse_z1,semantic_mse_z4,sequence
Clean,72,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9611892998218536,0.9825704097747803,0.939808189868927,0.006255236687138677,0.004896933678537607,0.007613539695739746,0002
Clean,73,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9483253955841064,0.9735352396965027,0.9231155514717102,0.008625670801848173,0.007535145618021488,0.009716195985674858,0002
Clean,73,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9733494222164154,0.984684944152832,0.9620139002799988,0.00459810858592391,0.004321186803281307,0.004875030368566513,0002
Clean,74,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9484167695045471,0.9735743999481201,0.9232591390609741,0.008604749804362655,0.007523041684180498,0.009686457924544811,0002
Clean,74,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.970779150724411,0.9850523471832275,0.9565059542655945,0.0048771381843835115,0.0042093791998922825,0.005544897168874741,0002
Clean,75,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9481954574584961,0.973559558391571,0.9228313565254211,0.008642129600048065,0.007526400499045849,0.009757858701050282,0002
Clean,75,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.967680424451828,0.9844273924827576,0.9509334564208984,0.005314201349392533,0.004378080368041992,0.006250322330743074,0002
Clean,76,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9483305215835571,0.9734775424003601,0.9231835007667542,0.008635685546323657,0.007553274277597666,0.009718096815049648,0002
Clean,76,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9660304486751556,0.9840356707572937,0.9480252265930176,0.005546987988054752,0.004487611353397369,0.006606364622712135,0002
Clean,77,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9480650424957275,0.9733733534812927,0.9227567315101624,0.00873325252905488,0.007588603533804417,0.009877901524305344,0002
Clean,77,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9643621146678925,0.9836258292198181,0.9450984001159668,0.005834668409079313,0.004604890011250973,0.007064446806907654,0002
Clean,78,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9484246075153351,0.9733588695526123,0.9234903454780579,0.008687078719958663,0.007592437323182821,0.009781720116734505,0002
Clean,78,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9633828997612,0.983309805393219,0.9434559941291809,0.005967132048681378,0.004691523965448141,0.007242740131914616,0002
Clean,79,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9483044445514679,0.9733490347862244,0.9232598543167114,0.008709672838449478,0.007593451999127865,0.009825893677771091,0002
Clean,79,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9622438251972198,0.982988178730011,0.9414994716644287,0.006141906138509512,0.004777388647198677,0.007506423629820347,0002
Clean,80,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9482385516166687,0.9734131097793579,0.9230639934539795,0.008697410114109516,0.007574676536023617,0.009820143692195415,0002
Clean,80,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9612373411655426,0.982756495475769,0.9397181868553162,0.0062694428488612175,0.0048415628261864185,0.0076973228715360165,0002
Clean,81,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9481008946895599,0.9733893871307373,0.9228124022483826,0.008698358898982406,0.007580578792840242,0.009816139005124569,0002
Clean,81,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9733858406543732,0.9847867488861084,0.9619849324226379,0.004595597507432103,0.0042903833091259,0.004900811705738306,0002
Clean,82,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9480820894241333,0.9733808040618896,0.922783374786377,0.008701544720679522,0.00758116040378809,0.009821929037570953,0002
Clean,82,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9707317352294922,0.985093891620636,0.9563695788383484,0.004902214976027608,0.00419574836269021,0.0056086815893650055,0002
Clean,83,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9480792284011841,0.9734101891517639,0.9227482676506042,0.008707553381100297,0.007569901179522276,0.009845205582678318,0002
Clean,83,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9677737355232239,0.9844945669174194,0.9510529041290283,0.005319471471011639,0.0043557388707995415,0.006283204071223736,0002
Clean,84,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9481521248817444,0.9734047651290894,0.9228994846343994,0.00870588468387723,0.00757255032658577,0.00983921904116869,0002
Clean,84,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.966066986322403,0.9841688871383667,0.9479650855064392,0.005558727076277137,0.004444402176886797,0.006673051975667477,0002
Clean,85,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9482266902923584,0.9733753204345703,0.9230780601501465,0.008679015329107642,0.0075850277207791805,0.009773002937436104,0002
Clean,85,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.964686244726181,0.9838295578956604,0.9455429315567017,0.0057371442671865225,0.004540031310170889,0.006934257224202156,0002
Clean,86,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9480237066745758,0.9733549952507019,0.9226924180984497,0.008697055047377944,0.007592578884214163,0.009801531210541725,0002
Clean,86,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9633117318153381,0.9834977984428406,0.9431256651878357,0.005929536884650588,0.004632854368537664,0.007226219400763512,0002
Clean,87,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9480262100696564,0.9733040928840637,0.922748327255249,0.008699260419234633,0.0076126945205032825,0.009785826317965984,0002
Clean,87,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9622443914413452,0.983142614364624,0.9413461685180664,0.006088382564485073,0.004736266098916531,0.007440499030053616,0002
Clean,88,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9478829205036163,0.9733067750930786,0.922459065914154,0.008694024290889502,0.007612036541104317,0.009776012040674686,0002
Clean,88,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9611495733261108,0.9828346371650696,0.9394645094871521,0.006226859055459499,0.004821697250008583,0.007632020860910416,0002
Clean,89,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9478037059307098,0.9733158349990845,0.9222915768623352,0.008714443072676659,0.007608027197420597,0.00982085894793272,0002
Clean,89,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9734247624874115,0.9848841428756714,0.9619653820991516,0.004577563377097249,0.004265603609383106,0.004889523144811392,0002
Clean,90,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947871208190918,0.973301351070404,0.9224410653114319,0.008723370032384992,0.007612360175698996,0.009834379889070988,0002
Clean,90,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9707134664058685,0.9851953387260437,0.9562315940856934,0.004890904063358903,0.004170754458755255,0.005611053667962551,0002
Clean,91,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9479641318321228,0.9732444882392883,0.9226837754249573,0.008722815662622452,0.007630486972630024,0.00981514435261488,0002
Clean,91,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9678131341934204,0.98451167345047,0.9511145949363708,0.005304289050400257,0.004359312821179628,0.006249265279620886,0002
Clean,92,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947912335395813,0.9731980562210083,0.9226266145706177,0.008703229483217001,0.007647501304745674,0.009758957661688328,0002
Clean,92,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9659897983074188,0.9841473698616028,0.9478322267532349,0.005529780173674226,0.004461213015019894,0.006598347332328558,0002
Clean,93,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477922320365906,0.9731236696243286,0.9224607944488525,0.00873941509053111,0.007673345506191254,0.009805484674870968,0002
Clean,93,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.964483380317688,0.983754575252533,0.945212185382843,0.005766575923189521,0.004572896286845207,0.0069602555595338345,0002
Clean,94,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9476807415485382,0.973052978515625,0.9223085045814514,0.008756934199482203,0.007697569206357002,0.009816299192607403,0002
Clean,94,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9630944132804871,0.9833697080612183,0.9428191184997559,0.00596040184609592,0.0046829176135361195,0.00723788607865572,0002
Clean,95,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477127194404602,0.9729962348937988,0.9224292039871216,0.008747899206355214,0.007715031038969755,0.009780767373740673,0002
Clean,95,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9620551466941833,0.9829956889152527,0.941114604473114,0.0061110686510801315,0.004787787329405546,0.007434349972754717,0002
Clean,96,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9476438760757446,0.9729756116867065,0.9223121404647827,0.008751376764848828,0.007721347268670797,0.00978140626102686,0002
Clean,96,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9610276818275452,0.9826737642288208,0.9393815994262695,0.006258044391870499,0.004877901170402765,0.007638187613338232,0002
Clean,97,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477020800113678,0.972974419593811,0.9224297404289246,0.00873284344561398,0.007721283007413149,0.009744403883814812,0002
Clean,97,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9733850955963135,0.9846760630607605,0.9620941281318665,0.004582925466820598,0.0043364823795855045,0.004829368554055691,0002
Clean,98,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473858177661896,0.972934365272522,0.9218372702598572,0.008751604240387678,0.00773459579795599,0.009768612682819366,0002
Clean,98,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9704227149486542,0.9849767088890076,0.9558687210083008,0.004903220105916262,0.004245721269398928,0.005560718942433596,0002
Clean,99,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473685324192047,0.9728924036026001,0.9218446612358093,0.008762942627072334,0.007749816402792931,0.009776068851351738,0002
Clean,99,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9674699008464813,0.9843013286590576,0.950638473033905,0.005326603772118688,0.004433481488376856,0.006219726055860519,0002
Clean,100,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473395645618439,0.9728583097457886,0.9218208193778992,0.008762369165197015,0.007755723316222429,0.0097690150141716,0002
Clean,100,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9656062126159668,0.983942449092865,0.9472699761390686,0.005571659188717604,0.004527064971625805,0.0066162534058094025,0002
Clean,101,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9472893178462982,0.9728133678436279,0.9217652678489685,0.008759385673329234,0.007769946474581957,0.009748824872076511,0002
Clean,101,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9640842080116272,0.9835686683654785,0.9445997476577759,0.005775492405518889,0.004630121868103743,0.006920862942934036,0002
Clean,102,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9472313523292542,0.9728088974952698,0.9216538071632385,0.008775281254202127,0.007770383730530739,0.009780178777873516,0002
Clean,102,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9628054201602936,0.9832399487495422,0.9423708915710449,0.005966516677290201,0.004719859454780817,0.007213173899799585,0002
Clean,103,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473429918289185,0.9728271961212158,0.9218587875366211,0.008769684936851263,0.007766013033688068,0.009773356840014458,0002
Clean,103,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9617865085601807,0.9829436540603638,0.9406293630599976,0.006120332283899188,0.004802729934453964,0.007437934633344412,0002
Clean,104,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947367787361145,0.9728222489356995,0.9219133257865906,0.008786965627223253,0.007765254005789757,0.00980867724865675,0002
Clean,104,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.960829883813858,0.9826300144195557,0.9390297532081604,0.0062793216202408075,0.004887704737484455,0.00767093850299716,0002
Clean,105,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947581559419632,0.972850501537323,0.9223126173019409,0.008747401414439082,0.007753779646009207,0.009741023182868958,0002
Clean,105,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9733062982559204,0.9846761226654053,0.9619364738464355,0.004584179259836674,0.004330312367528677,0.0048380461521446705,0002
Clean,106,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473785758018494,0.9728606343269348,0.9218965172767639,0.00876932661049068,0.007750412914901972,0.009788240306079388,0002
Clean,106,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9704630076885223,0.985005795955658,0.9559202194213867,0.004905175184831023,0.004229682497680187,0.005580667871981859,0002
Clean,107,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9475041329860687,0.9729061722755432,0.9221020936965942,0.008752963040024042,0.007734086364507675,0.009771839715540409,0002
Clean,107,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9675712883472443,0.9844046235084534,0.9507379531860352,0.005306025967001915,0.00438987510278821,0.00622217683121562,0002
Clean,108,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9475743472576141,0.9729193449020386,0.9222293496131897,0.008728671120479703,0.0077278190292418,0.009729523211717606,0002
Clean,108,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9658345580101013,0.984097421169281,0.9475716948509216,0.0055264635011553764,0.004469156265258789,0.006583770737051964,0002
Clean,109,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9474896192550659,0.9729098081588745,0.9220694303512573,0.008744567399844527,0.007727311458438635,0.00976182334125042,0002
Clean,109,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.964318722486496,0.9837630391120911,0.9448744058609009,0.00574499205686152,0.0045572733506560326,0.006932710763067007,0002
Clean,110,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9475416541099548,0.9729025363922119,0.9221807718276978,0.008730024099349976,0.007730590179562569,0.009729458019137383,0002
Clean,110,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9630849659442902,0.9834272265434265,0.9427427053451538,0.005910638719797134,0.004650599788874388,0.007170677650719881,0002
Clean,111,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9476035833358765,0.9729120135307312,0.9222951531410217,0.008702885126695037,0.007727841380983591,0.009677928872406483,0002
Clean,111,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9620739817619324,0.9831227660179138,0.9410251975059509,0.0060431265737861395,0.004734329413622618,0.007351923733949661,0002
Clean,112,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9474788010120392,0.9728914499282837,0.9220661520957947,0.008720077341422439,0.007734285201877356,0.009705869480967522,0002
Clean,112,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9610022306442261,0.9827966690063477,0.9392077922821045,0.0062018276657909155,0.0048254928551614285,0.0075781624764204025,0002
Clean,113,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9473561644554138,0.972849428653717,0.9218629002571106,0.008766475832089782,0.007747916039079428,0.009785035625100136,0002
Clean,113,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9732992351055145,0.9847865104675293,0.9618119597434998,0.00457786675542593,0.0042873891070485115,0.0048683444038033485,0002
Clean,114,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9474245309829712,0.9728517532348633,0.9219973087310791,0.008764574537053704,0.0077414014376699924,0.009787747636437416,0002
Clean,114,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9704994857311249,0.9851066470146179,0.9558923244476318,0.004888345720246434,0.004185593221336603,0.005591098219156265,0002
Clean,115,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9475164413452148,0.9728907942771912,0.9221420884132385,0.008763541001826525,0.007725626230239868,0.009801455773413181,0002
Clean,115,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9676099121570587,0.9845016598701477,0.9507181644439697,0.00529837585054338,0.004345741588622332,0.006251010112464428,0002
Clean,116,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9476580321788788,0.9729724526405334,0.9223436117172241,0.008739062817767262,0.0077023920603096485,0.009775733575224876,0002
Clean,116,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9659129083156586,0.9842494130134583,0.9475764036178589,0.005521015264093876,0.004413901828229427,0.006628128699958324,0002
Clean,117,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947635680437088,0.9729396104812622,0.9223317503929138,0.008737837430089712,0.007713787257671356,0.009761887602508068,0002
Clean,117,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9644471108913422,0.9838882684707642,0.9450059533119202,0.005723258480429649,0.004514493979513645,0.0069320229813456535,0002
Clean,118,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477505683898926,0.9729530811309814,0.9225480556488037,0.00871596671640873,0.007707006298005581,0.009724927134811878,0002
Clean,118,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.963312417268753,0.9835786819458008,0.9430461525917053,0.005881851306185126,0.004596782382577658,0.007166920229792595,0002
Clean,119,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477352201938629,0.9729547500610352,0.9225156903266907,0.008718258934095502,0.007706546690315008,0.009729971177875996,0002
Clean,119,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9622320830821991,0.9832628965377808,0.9412012696266174,0.006040018750354648,0.00468450877815485,0.007395528722554445,0002
Clean,120,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477411210536957,0.9729623198509216,0.9225199222564697,0.008708894718438387,0.007703147828578949,0.009714641608297825,0002
Clean,120,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9612702429294586,0.9829530119895935,0.9395874738693237,0.006174564827233553,0.004769707564264536,0.00757942209020257,0002
Clean,121,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9476400315761566,0.9729604721069336,0.9223195910453796,0.00872285314835608,0.007706302683800459,0.009739403612911701,0002
Clean,121,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9735256731510162,0.9849562644958496,0.9620950818061829,0.004526889184489846,0.004227636847645044,0.004826141521334648,0002
Clean,122,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477313458919525,0.9729713797569275,0.9224913120269775,0.008708704728633165,0.007699710316956043,0.009717699140310287,0002
Clean,122,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.970870703458786,0.9852912425994873,0.9564501643180847,0.004820855101570487,0.004125164821743965,0.005516545381397009,0002
Clean,123,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9477578103542328,0.9729673266410828,0.9225482940673828,0.00870252144522965,0.007703316863626242,0.009701726026833057,0002
Clean,123,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9679118692874908,0.9846492409706116,0.9511744976043701,0.005228997906669974,0.004302182700484991,0.006155813112854958,0002
Clean,124,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.947818249464035,0.9729615449905396,0.9226749539375305,0.008691243594512343,0.007702012080699205,0.009680475108325481,0002
Clean,124,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.966175764799118,0.9843121767044067,0.9480393528938293,0.005463249748572707,0.004390341229736805,0.006536158267408609,0002
Clean,125,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9478742480278015,0.9729777574539185,0.9227707386016846,0.008697472279891372,0.007698704954236746,0.009696239605545998,0002
Clean,125,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9647625386714935,0.9839977025985718,0.9455273747444153,0.005672929575666785,0.0044770510867238045,0.006868808064609766,0002
Clean,126,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9478212296962738,0.972988486289978,0.9226539731025696,0.00870012491941452,0.007694133557379246,0.009706116281449795,0002
Clean,126,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9634355306625366,0.9836826324462891,0.9431884288787842,0.005853778682649136,0.004563071299344301,0.00714448606595397,0002
Clean,127,continuous,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9478545784950256,0.9729612469673157,0.9227479100227356,0.00869226548820734,0.007703267969191074,0.009681263007223606,0002
Clean,127,reset8,1.0,1.0,1.0,0.0,0.0,0.0,64-127,0.9623848497867584,0.9833319783210754,0.9414377212524414,0.0060056333895772696,0.004661260638386011,0.007350006140768528,0002
Clean,128,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9477870166301727,0.9729655385017395,0.922608494758606,0.008705266052857041,0.007701954338699579,0.009708577767014503,0002
Clean,128,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9613495171070099,0.9830138683319092,0.9396851658821106,0.006162746110931039,0.004749340005218983,0.007576152216643095,0002
Clean,129,continuous,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9478740990161896,0.9730091691017151,0.9227390289306641,0.008694279240444303,0.007686164695769548,0.009702393785119057,0002
Clean,129,reset8,1.0,1.0,1.0,0.0,0.0,0.0,128+,0.9737163782119751,0.9850618243217468,0.9623709321022034,0.004495974630117416,0.004190683364868164,0.004801265895366669,0002
